Subject,Word,Sentence1,Sentence2,Sense,Context,POSWord,Stimulus_RT,Stimulus_RESP,Trial,Correctness,correctness,Accuracy,AoA_word,Word_logW,Word_logW_CD,Word_W_million,CLD_Frequency,PMI,PSPMI,TScore,PSTScore,EntropyCharacterFrequencies,SentencePair_id,meaning1,meaning2,meaning1_id,meaning2_id,Sentence1_meaning_type,Sentence2_meaning_type,AoA_meaning1,AoA_meaning2,AoA_rating_diff,AoA_rating_diff_abs,AoA_rating_mean
30,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,3158,7,97,Correct,1,0.888671875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
30,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,4067,7,167,Correct,1,0.888671875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
30,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,1726,7,232,Correct,1,0.888671875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
30,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,2758,1,290,Correct,1,0.888671875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
30,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,3344,1,355,Correct,1,0.888671875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
30,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,4714,7,427,Incorrect,0,0.888671875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
30,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,4719,1,494,Correct,1,0.888671875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,4272,5,2,Incorrect,0,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,6425,4,73,Uncertain,0,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,4270,2,142,Correct,1,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,6522,5,196,Incorrect,0,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,3649,6,260,Correct,1,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,5453,7,321,Correct,1,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,3412,4,386,Uncertain,0,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
31,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,3206,7,453,Correct,1,0.79296875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,2202,7,8,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,3816,7,65,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,7332,7,142,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,4352,7,195,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,3616,1,271,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,3823,1,334,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,7399,2,395,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
32,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,9653,1,453,Correct,1,0.865234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,10657,6,58,Correct,1,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,5952,6,126,Correct,1,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,5160,3,197,Correct,1,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,6951,1,261,Correct,1,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,7152,5,317,Incorrect,0,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,5631,2,383,Correct,1,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,2365,7,449,Correct,1,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
33,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,2406,7,518,Correct,1,0.90234375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,2535,7,61,Correct,1,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,1915,7,114,Correct,1,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,2741,7,187,Correct,1,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,1686,7,246,Correct,1,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,8300,2,313,Correct,1,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,3133,1,380,Correct,1,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,2760,7,441,Incorrect,0,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
34,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,2973,7,500,Incorrect,0,0.7578125,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,1939,7,29,Incorrect,0,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,1918,7,87,Correct,1,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,1840,7,159,Correct,1,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,1866,7,222,Correct,1,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,3343,7,285,Correct,1,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,1258,7,341,Incorrect,0,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,2557,7,416,Incorrect,0,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
35,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,2342,7,471,Incorrect,0,0.771484375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,5580,6,18,Correct,1,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,5058,6,82,Correct,1,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,2221,6,157,Correct,1,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,1852,6,214,Incorrect,0,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,423,6,275,Incorrect,0,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,3718,6,346,Incorrect,0,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,540,6,416,Incorrect,0,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
36,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,1427,6,476,Correct,1,0.71875,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,3355,7,47,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,3514,7,108,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,奶奶年轻时曾在田里做工。,奶奶年轻时曾在矿上做工。,Same,Same,Different,2059,7,163,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,489,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,他发现那件陶器的做工十分粗糙。,这些工人为挣取生活费每天都在流水线上做工。,Different,Different,Different,2295,1,231,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,496,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,他为了养家糊口不得不在工地上做工。,这幅手工挂毯因为做工复杂而闻名。,Different,Different,Different,2505,1,294,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,495,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,这家工厂里的产品做工非常值得肯定。,这家工厂里的工人做工非常值得肯定。,Different,Same,Different,1990,1,365,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,494,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,他对工厂的做工环境有很高的要求。,他对工厂的做工好坏有很高的要求。,Different,Same,Different,7592,1,430,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,493,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
37,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,1386,7,495,Correct,1,0.890625,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
38,做工,这双皮鞋的做工十分讲究。,姐姐送给你的那件衣服做工很细。,Same,Different,Different,5492,7,17,Correct,1,0.943359375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,492,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
38,做工,家具的做工好坏直接影响到使用寿命。,手机的做工好坏直接影响到使用寿命。,Same,Same,Different,7646,7,83,Correct,1,0.943359375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,491,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense2,sense2,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
38,做工,结婚后她一直都在纺纱厂做工。,工人们每天轮班做工以确保机器能不停运转。,Same,Different,Different,10445,7,159,Correct,1,0.943359375,11.4,1.6628,1.5051,1.37,2.8688,1.203,3.4898,1.4537,5.1717,0.8813,490,动词。从事体力劳动（多指工业或手工业劳动）,名词。指制作的技术或质量,473,474,sense1,sense1,4.98,4.714285714285714,0.265714285714286,0.265714285714286,4.847142857142858
